embedding,reduction,algo,k,params,silhouette,davies_bouldin,calinski_harabasz,n_clusters,noise,noise_rate,silhouette_core,davies_bouldin_core,calinski_harabasz_core,n_labeled,score_for_rank
bge-small-en,pca,GMM,8.0,{'n_components': 8},0.026092423126101494,4.217419051631078,665.7984008789062,8.0,0.0,0.0,,,,,0.026092423126101494
bge-small-en,pca,KMeans,10.0,{'n_clusters': 10},0.046200942248106,3.1020367175662713,745.2020874023438,10.0,0.0,0.0,,,,,0.046200942248106
bge-small-en,pca,Agglomerative,10.0,{'n_clusters': 10},0.03690286725759506,2.9775455602540952,621.8849487304688,10.0,0.0,0.0,,,,,0.03690286725759506
bge-small-en,pca,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",0.002065481850877404,1.1382044073236859,69.74893951416016,10.0,0.0,0.0,,,,,0.002065481850877404
bge-small-en,pca,GMM,10.0,{'n_components': 10},0.033505212515592575,3.812005709940119,629.1258544921875,10.0,0.0,0.0,,,,,0.033505212515592575
bge-small-en,pca,KMeans,12.0,{'n_clusters': 12},0.05580013245344162,2.9754439293042054,679.7796020507812,12.0,0.0,0.0,,,,,0.05580013245344162
bge-small-en,pca,Agglomerative,12.0,{'n_clusters': 12},0.03994716331362724,3.1992665576811654,566.299560546875,12.0,0.0,0.0,,,,,0.03994716331362724
bge-small-en,pca,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",0.0029865307733416557,1.4225189480602412,71.39810943603516,12.0,0.0,0.0,,,,,0.0029865307733416557
bge-small-en,pca,GMM,12.0,{'n_components': 12},0.0384783037006855,3.588655331464457,570.4540405273438,12.0,0.0,0.0,,,,,0.0384783037006855
bge-small-en,pca,KMeans,14.0,{'n_clusters': 14},0.057479243725538254,3.01119641011769,620.6364135742188,14.0,0.0,0.0,,,,,0.057479243725538254
bge-small-en,pca,Agglomerative,14.0,{'n_clusters': 14},0.0435369536280632,3.056883330737383,526.7159423828125,14.0,0.0,0.0,,,,,0.0435369536280632
bge-small-en,pca,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.008606676943600178,1.5536660419233386,74.42102813720703,14.0,0.0,0.0,,,,,-0.008606676943600178
bge-small-en,pca,GMM,14.0,{'n_components': 14},0.04076185077428818,3.6777894766605823,521.0418701171875,14.0,0.0,0.0,,,,,0.04076185077428818
bge-small-en,pca,KMeans,16.0,{'n_clusters': 16},0.06006184220314026,2.9417541598806602,583.06884765625,16.0,0.0,0.0,,,,,0.06006184220314026
bge-small-en,pca,Agglomerative,16.0,{'n_clusters': 16},0.041423216462135315,3.059977541113372,494.9181213378906,16.0,0.0,0.0,,,,,0.041423216462135315
bge-small-en,pca,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.02095242217183113,1.5376987510343594,94.92969512939453,16.0,0.0,0.0,,,,,-0.02095242217183113
bge-small-en,pca,GMM,16.0,{'n_components': 16},0.040848325937986374,3.3854513699381625,500.3829345703125,16.0,0.0,0.0,,,,,0.040848325937986374
bge-small-en,pca,KMeans,18.0,{'n_clusters': 18},0.05768414959311485,2.9410159449438655,529.48876953125,18.0,0.0,0.0,,,,,0.05768414959311485
bge-small-en,pca,Agglomerative,18.0,{'n_clusters': 18},0.04099423810839653,2.9421735216279483,466.5793762207031,18.0,0.0,0.0,,,,,0.04099423810839653
bge-small-en,pca,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.02191103808581829,1.5763453422741367,93.13983917236328,18.0,0.0,0.0,,,,,-0.02191103808581829
bge-small-en,pca,GMM,18.0,{'n_components': 18},0.03964971378445625,3.500742489720581,452.1094055175781,18.0,0.0,0.0,,,,,0.03964971378445625
bge-small-en,pca,KMeans,20.0,{'n_clusters': 20},0.06755592674016953,2.840487857917463,512.913818359375,20.0,0.0,0.0,,,,,0.06755592674016953
bge-small-en,pca,Agglomerative,20.0,{'n_clusters': 20},0.04482467472553253,3.1103891713204908,441.29296875,20.0,0.0,0.0,,,,,0.04482467472553253
bge-small-en,pca,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.01795816421508789,1.5745589358531893,101.5034408569336,20.0,0.0,0.0,,,,,-0.01795816421508789
bge-small-en,pca,GMM,20.0,{'n_components': 20},0.04953887313604355,3.2548990448196924,448.6083679199219,20.0,0.0,0.0,,,,,0.04953887313604355
bge-small-en,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",0.10648613423109055,2.0624168525986413,41.777610778808594,4.0,330.0,0.0165,0.11546079069375992,0.8864150135172132,14.438824653625488,19670.0,0.11546079069375992
bge-small-en,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",0.13698279857635498,2.1699574436993547,73.82923889160156,3.0,446.0,0.0223,0.1859114021062851,0.8394399718318942,17.52316665649414,19554.0,0.1859114021062851
bge-small-en,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",0.1486426293849945,2.7085064087233754,150.41722106933594,2.0,632.0,0.0316,0.1989414542913437,1.2454324885687171,26.597169876098633,19368.0,0.1989414542913437
bge-small-en,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-small-en,pca,HDBSCAN,,{'min_cluster_size': 5},-0.15065449476242065,1.2485147529385336,19.591596603393555,304.0,16055.0,0.80275,0.43089187145233154,0.9923401618231916,93.80884552001953,3945.0,0.43089187145233154
bge-small-en,pca,HDBSCAN,,{'min_cluster_size': 10},-0.08736435323953629,1.2729723533635309,52.00470733642578,86.0,16458.0,0.8229,0.3992532193660736,1.0296175870117923,165.75376892089844,3542.0,0.3992532193660736
bge-small-en,pca,HDBSCAN,,{'min_cluster_size': 20},-0.08677877485752106,1.2991415085837104,82.49478912353516,39.0,17242.0,0.8621,0.4094456136226654,0.9990017230506664,253.0020294189453,2758.0,0.4094456136226654
bge-small-en,pca,HDBSCAN,,{'min_cluster_size': 30},-0.05619436129927635,1.5648845989309323,207.3157958984375,14.0,17296.0,0.8648,0.41976839303970337,1.0932702440242867,553.3245239257812,2704.0,0.41976839303970337
bge-small-en,pca,HDBSCAN,,{'min_cluster_size': 50},0.0238896943628788,1.9809702705639107,289.36273193359375,7.0,11732.0,0.5866,0.288177490234375,0.8105027544970359,322.465087890625,8268.0,0.288177490234375
bge-small-en,umap,KMeans,4.0,{'n_clusters': 4},0.4332742691040039,0.7616601666907437,5226.61083984375,4.0,0.0,0.0,,,,,0.4332742691040039
bge-small-en,umap,Agglomerative,4.0,{'n_clusters': 4},0.45158880949020386,1.1872270626682306,6034.0234375,4.0,0.0,0.0,,,,,0.45158880949020386
bge-small-en,umap,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.30469074845314026,3.4208565915446707,53.14545440673828,4.0,0.0,0.0,,,,,0.30469074845314026
bge-small-en,umap,GMM,4.0,{'n_components': 4},0.4121209383010864,0.8632443661725792,4315.078125,4.0,0.0,0.0,,,,,0.4121209383010864
bge-small-en,umap,KMeans,6.0,{'n_clusters': 6},0.3144846558570862,0.9170443520439955,5622.72802734375,6.0,0.0,0.0,,,,,0.3144846558570862
bge-small-en,umap,Agglomerative,6.0,{'n_clusters': 6},0.3030279576778412,1.0383414393577313,5981.4638671875,6.0,0.0,0.0,,,,,0.3030279576778412
bge-small-en,umap,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",-0.021324463188648224,1.6666214304340308,152.40843200683594,6.0,0.0,0.0,,,,,-0.021324463188648224
bge-small-en,umap,GMM,6.0,{'n_components': 6},0.39243221282958984,2.0700570752400034,3963.8818359375,6.0,0.0,0.0,,,,,0.39243221282958984
bge-small-en,umap,KMeans,8.0,{'n_clusters': 8},0.347852885723114,1.0851483796101142,5296.81689453125,8.0,0.0,0.0,,,,,0.347852885723114
bge-small-en,umap,Agglomerative,8.0,{'n_clusters': 8},0.3390823006629944,0.8968506749419444,6037.45166015625,8.0,0.0,0.0,,,,,0.3390823006629944
bge-small-en,umap,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",-0.049727655947208405,2.265440001900214,46.21876525878906,8.0,0.0,0.0,,,,,-0.049727655947208405
bge-small-en,umap,GMM,8.0,{'n_components': 8},0.38630223274230957,2.2926290146460206,3516.1328125,8.0,0.0,0.0,,,,,0.38630223274230957
bge-small-en,umap,KMeans,10.0,{'n_clusters': 10},0.27434661984443665,1.0496898901379523,5568.8681640625,10.0,0.0,0.0,,,,,0.27434661984443665
bge-small-en,umap,Agglomerative,10.0,{'n_clusters': 10},0.3597939610481262,0.8988919829028079,5860.23291015625,10.0,0.0,0.0,,,,,0.3597939610481262
bge-small-en,umap,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",0.030948245897889137,1.6928901120491016,712.583984375,10.0,0.0,0.0,,,,,0.030948245897889137
bge-small-en,umap,GMM,10.0,{'n_components': 10},0.2685612440109253,1.7098699463450662,4277.85205078125,10.0,0.0,0.0,,,,,0.2685612440109253
bge-small-en,umap,KMeans,12.0,{'n_clusters': 12},0.2896779775619507,1.103673498397948,5384.21337890625,12.0,0.0,0.0,,,,,0.2896779775619507
bge-small-en,umap,Agglomerative,12.0,{'n_clusters': 12},0.2858634889125824,0.9484156716609832,5561.9951171875,12.0,0.0,0.0,,,,,0.2858634889125824
bge-small-en,umap,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",0.07523138076066971,2.039194636564121,751.4727783203125,12.0,0.0,0.0,,,,,0.07523138076066971
bge-small-en,umap,GMM,12.0,{'n_components': 12},0.23004092276096344,1.7208198926308134,4276.28369140625,12.0,0.0,0.0,,,,,0.23004092276096344
bge-small-en,umap,KMeans,14.0,{'n_clusters': 14},0.3020184636116028,0.9293804786194747,5512.8134765625,14.0,0.0,0.0,,,,,0.3020184636116028
bge-small-en,umap,Agglomerative,14.0,{'n_clusters': 14},0.2954043745994568,0.8670750449287921,5468.98291015625,14.0,0.0,0.0,,,,,0.2954043745994568
bge-small-en,umap,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",0.10812308639287949,2.4728086408275973,454.6458740234375,14.0,0.0,0.0,,,,,0.10812308639287949
bge-small-en,umap,GMM,14.0,{'n_components': 14},0.2410057634115219,1.4902987761093989,4287.3154296875,14.0,0.0,0.0,,,,,0.2410057634115219
bge-small-en,umap,KMeans,16.0,{'n_clusters': 16},0.31206709146499634,0.8381356534145646,5540.7333984375,16.0,0.0,0.0,,,,,0.31206709146499634
bge-small-en,umap,Agglomerative,16.0,{'n_clusters': 16},0.3027774691581726,0.7971816481840786,5331.48974609375,16.0,0.0,0.0,,,,,0.3027774691581726
bge-small-en,umap,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.08143039792776108,2.213657850504479,551.2300415039062,16.0,0.0,0.0,,,,,-0.08143039792776108
bge-small-en,umap,GMM,16.0,{'n_components': 16},0.2407931387424469,0.964092058728446,4937.7578125,16.0,0.0,0.0,,,,,0.2407931387424469
bge-small-en,umap,KMeans,18.0,{'n_clusters': 18},0.30962222814559937,0.8220364085030119,5370.40576171875,18.0,0.0,0.0,,,,,0.30962222814559937
bge-small-en,umap,Agglomerative,18.0,{'n_clusters': 18},0.31419506669044495,0.8252977223145969,5229.66162109375,18.0,0.0,0.0,,,,,0.31419506669044495
bge-small-en,umap,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.14633581042289734,2.0576321786682046,459.3330383300781,18.0,0.0,0.0,,,,,-0.14633581042289734
bge-small-en,umap,GMM,18.0,{'n_components': 18},0.2208063006401062,0.902137835681295,4561.03271484375,18.0,0.0,0.0,,,,,0.2208063006401062
bge-small-en,umap,KMeans,20.0,{'n_clusters': 20},0.31514257192611694,0.8071993791273044,5160.98779296875,20.0,0.0,0.0,,,,,0.31514257192611694
bge-small-en,umap,Agglomerative,20.0,{'n_clusters': 20},0.2813146114349365,0.879403536864975,5223.9619140625,20.0,0.0,0.0,,,,,0.2813146114349365
bge-small-en,umap,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.12352354824542999,2.3838059758810353,398.7083740234375,20.0,0.0,0.0,,,,,-0.12352354824542999
bge-small-en,umap,GMM,20.0,{'n_components': 20},0.300912082195282,0.8568184545560626,4667.45654296875,20.0,0.0,0.0,,,,,0.300912082195282
bge-small-en,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.367372065782547,0.9744981647392869,193.71490478515625,223.0,1147.0,0.05735,-0.3470095992088318,0.9071001825807349,192.15138244628906,18853.0,-0.3470095992088318
bge-small-en,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.2148992121219635,0.9575949864944815,287.20281982421875,154.0,2664.0,0.1332,-0.1382959485054016,0.8025349125578377,346.2271423339844,17336.0,-0.1382959485054016
bge-small-en,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",0.02593376114964485,1.182566824663526,483.58477783203125,118.0,5289.0,0.26445,0.302743136882782,0.6401630861345966,4341.3125,14711.0,0.302743136882782
bge-small-en,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.34563130140304565,0.6767211389443878,304.217529296875,103.0,40.0,0.002,-0.3452429473400116,0.5166631864400517,307.2745666503906,19960.0,-0.3452429473400116
bge-small-en,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",-0.31264349818229675,1.0596927460156427,373.6846618652344,75.0,305.0,0.01525,-0.30836087465286255,0.5407649582464131,406.2416076660156,19695.0,-0.30836087465286255
bge-small-en,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",-0.3369339108467102,1.3153416530646078,465.741455078125,44.0,970.0,0.0485,-0.32186269760131836,0.6313818855284914,596.78564453125,19030.0,-0.32186269760131836
bge-small-en,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",-0.2665809392929077,0.45463404434403726,323.45684814453125,74.0,4.0,0.0002,-0.2109508514404297,0.42030376462676405,327.8293151855469,19996.0,-0.2109508514404297
bge-small-en,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",-0.11339733004570007,1.0698225225594966,404.15325927734375,53.0,157.0,0.00785,-0.1108458936214447,0.41515912407601024,429.7340393066406,19843.0,-0.1108458936214447
bge-small-en,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",-0.0942579135298729,1.177641427409122,637.8179931640625,26.0,544.0,0.0272,-0.08306439220905304,0.4024849353180443,763.5988159179688,19456.0,-0.08306439220905304
bge-small-en,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",-0.1670803427696228,0.39211791045699884,360.1512756347656,64.0,0.0,0.0,-0.1670803427696228,0.39211791045699884,360.1512756347656,20000.0,-0.1670803427696228
bge-small-en,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",-0.0813344269990921,1.0998292461472823,444.7411193847656,46.0,125.0,0.00625,-0.07940211147069931,0.4076471281925394,470.9230041503906,19875.0,-0.07940211147069931
bge-small-en,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",0.2412678748369217,1.1946733705037054,731.4259643554688,22.0,461.0,0.02305,0.2566783130168915,0.36148720885215274,871.064697265625,19539.0,0.2566783130168915
bge-small-en,umap,HDBSCAN,,{'min_cluster_size': 5},0.03341712802648544,0.9177990636637949,142.66500854492188,659.0,7905.0,0.39525,0.6207711100578308,0.44993693102708365,12479.6123046875,12095.0,0.6207711100578308
bge-small-en,umap,HDBSCAN,,{'min_cluster_size': 10},-0.020208321511745453,0.8934356226628403,200.92295837402344,313.0,8925.0,0.44625,0.6285884380340576,0.4188932771937972,7082.37158203125,11075.0,0.6285884380340576
bge-small-en,umap,HDBSCAN,,{'min_cluster_size': 20},-0.03389793261885643,1.0065941093678044,351.0328063964844,136.0,9298.0,0.4649,0.6111636757850647,0.4635874244089346,10538.1923828125,10702.0,0.6111636757850647
bge-small-en,umap,HDBSCAN,,{'min_cluster_size': 30},-0.08911775797605515,1.0150158445752735,392.08087158203125,94.0,10433.0,0.52165,0.6362197995185852,0.44724878596722434,13498.1171875,9567.0,0.6362197995185852
bge-small-en,umap,HDBSCAN,,{'min_cluster_size': 50},-0.121619313955307,1.098622158181997,554.8154296875,51.0,11061.0,0.55305,0.5999252796173096,0.48201930463573495,12659.771484375,8939.0,0.5999252796173096
bge-base-en,none,KMeans,4.0,{'n_clusters': 4},0.024017751216888428,4.21683604959966,750.889892578125,4.0,0.0,0.0,,,,,0.024017751216888428
bge-base-en,none,Agglomerative,4.0,{'n_clusters': 4},0.023349585011601448,3.2064039314976784,608.342041015625,4.0,0.0,0.0,,,,,0.023349585011601448
bge-base-en,none,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",-0.04875694215297699,1.3191267652052185,42.57071304321289,4.0,0.0,0.0,,,,,-0.04875694215297699
bge-base-en,none,GMM,4.0,{'n_components': 4},0.023438051342964172,4.256214081454294,743.5523681640625,4.0,0.0,0.0,,,,,0.023438051342964172
bge-base-en,none,KMeans,6.0,{'n_clusters': 6},0.021403254941105843,4.632995926823843,552.7857666015625,6.0,0.0,0.0,,,,,0.021403254941105843
bge-base-en,none,Agglomerative,6.0,{'n_clusters': 6},0.012481065467000008,4.080643697272143,463.2265930175781,6.0,0.0,0.0,,,,,0.012481065467000008
bge-base-en,none,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",-0.042989712208509445,1.1933040305205729,48.85739517211914,6.0,0.0,0.0,,,,,-0.042989712208509445
bge-base-en,none,GMM,6.0,{'n_components': 6},0.02088410034775734,4.688616095270553,549.1492309570312,6.0,0.0,0.0,,,,,0.02088410034775734
bge-base-en,none,KMeans,8.0,{'n_clusters': 8},0.024236716330051422,3.6944027076202883,465.259033203125,8.0,0.0,0.0,,,,,0.024236716330051422
bge-base-en,none,Agglomerative,8.0,{'n_clusters': 8},0.017367089167237282,3.809948612094429,387.7073059082031,8.0,0.0,0.0,,,,,0.017367089167237282
bge-base-en,none,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",-0.039879437536001205,1.2211568471795635,74.20213317871094,8.0,0.0,0.0,,,,,-0.039879437536001205
bge-base-en,none,GMM,8.0,{'n_components': 8},0.023870112374424934,3.7365649651674087,462.3586730957031,8.0,0.0,0.0,,,,,0.023870112374424934
bge-base-en,none,KMeans,10.0,{'n_clusters': 10},0.028227776288986206,3.9315740679373192,411.3097229003906,10.0,0.0,0.0,,,,,0.028227776288986206
bge-base-en,none,Agglomerative,10.0,{'n_clusters': 10},0.01386762410402298,4.222006777142791,341.94842529296875,10.0,0.0,0.0,,,,,0.01386762410402298
bge-base-en,none,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",-0.04112740978598595,1.3673273732442428,62.63243103027344,10.0,0.0,0.0,,,,,-0.04112740978598595
bge-base-en,none,GMM,10.0,{'n_components': 10},0.02799173630774021,3.942503448507149,410.258056640625,10.0,0.0,0.0,,,,,0.02799173630774021
bge-base-en,none,KMeans,12.0,{'n_clusters': 12},0.03205966576933861,4.2663425144163005,357.2067565917969,12.0,0.0,0.0,,,,,0.03205966576933861
bge-base-en,none,Agglomerative,12.0,{'n_clusters': 12},0.015504603274166584,3.892158248090213,306.0293884277344,12.0,0.0,0.0,,,,,0.015504603274166584
bge-base-en,none,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",-0.04399242624640465,1.3771830259389128,55.854087829589844,12.0,0.0,0.0,,,,,-0.04399242624640465
bge-base-en,none,GMM,12.0,{'n_components': 12},0.0319209061563015,4.271309141783937,356.9034729003906,12.0,0.0,0.0,,,,,0.0319209061563015
bge-base-en,none,KMeans,14.0,{'n_clusters': 14},0.03631248697638512,4.1486050799123735,326.7947692871094,14.0,0.0,0.0,,,,,0.03631248697638512
bge-base-en,none,Agglomerative,14.0,{'n_clusters': 14},0.015880586579442024,3.764876870608769,279.8497619628906,14.0,0.0,0.0,,,,,0.015880586579442024
bge-base-en,none,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.04325272515416145,1.3236494895996995,55.140541076660156,14.0,0.0,0.0,,,,,-0.04325272515416145
bge-base-en,none,GMM,14.0,{'n_components': 14},0.0362427718937397,4.153306513178147,326.6173400878906,14.0,0.0,0.0,,,,,0.0362427718937397
bge-base-en,none,KMeans,16.0,{'n_clusters': 16},0.033953532576560974,4.100746134009256,300.12841796875,16.0,0.0,0.0,,,,,0.033953532576560974
bge-base-en,none,Agglomerative,16.0,{'n_clusters': 16},0.01816432736814022,3.9576861738357625,258.505126953125,16.0,0.0,0.0,,,,,0.01816432736814022
bge-base-en,none,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.03790346533060074,1.4346185041795851,75.33362579345703,16.0,0.0,0.0,,,,,-0.03790346533060074
bge-base-en,none,GMM,16.0,{'n_components': 16},0.033989567309617996,4.102912540107549,300.0455627441406,16.0,0.0,0.0,,,,,0.033989567309617996
bge-base-en,none,KMeans,18.0,{'n_clusters': 18},0.03357788175344467,4.041694330970902,282.3402404785156,18.0,0.0,0.0,,,,,0.03357788175344467
bge-base-en,none,Agglomerative,18.0,{'n_clusters': 18},0.020341038703918457,3.953041448924089,240.87391662597656,18.0,0.0,0.0,,,,,0.020341038703918457
bge-base-en,none,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.0397784598171711,1.4036743592995873,65.79222106933594,18.0,0.0,0.0,,,,,-0.0397784598171711
bge-base-en,none,GMM,18.0,{'n_components': 18},0.033562373369932175,4.047336146649245,282.3050231933594,18.0,0.0,0.0,,,,,0.033562373369932175
bge-base-en,none,KMeans,20.0,{'n_clusters': 20},0.03560464456677437,3.9883921723680826,263.00616455078125,20.0,0.0,0.0,,,,,0.03560464456677437
bge-base-en,none,Agglomerative,20.0,{'n_clusters': 20},0.022155238315463066,4.139826722535284,225.5441131591797,20.0,0.0,0.0,,,,,0.022155238315463066
bge-base-en,none,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.040708109736442566,1.4985163679079097,64.91737365722656,20.0,0.0,0.0,,,,,-0.040708109736442566
bge-base-en,none,GMM,20.0,{'n_components': 20},0.03560115024447441,3.9886877883721183,262.9847717285156,20.0,0.0,0.0,,,,,0.03560115024447441
bge-base-en,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.09335234761238098,1.5151771776197622,20.713176727294922,174.0,16128.0,0.8064,0.3297927975654602,1.2324953355362571,53.17314910888672,3872.0,0.3297927975654602
bge-base-en,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.08531786501407623,1.5575595938095814,44.0300407409668,57.0,17192.0,0.8596,0.37853214144706726,1.1373708035234003,117.5216064453125,2808.0,0.37853214144706726
bge-base-en,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.08867771178483963,1.7754344699366549,93.51756286621094,18.0,17902.0,0.8951,0.3808281421661377,1.1142326214180545,244.29415893554688,2098.0,0.3808281421661377
bge-base-en,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",0.12800778448581696,3.22346728916868,29.213422775268555,2.0,166.0,0.0083,0.13022245466709137,1.212061007289909,8.481002807617188,19834.0,0.13022245466709137
bge-base-en,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",0.1647951602935791,3.9603312606286503,62.05928421020508,1.0,199.0,0.00995,,,,19801.0,
bge-base-en,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",0.16468538343906403,3.962421098501477,70.91512298583984,1.0,228.0,0.0114,,,,19772.0,
bge-base-en,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
bge-base-en,none,HDBSCAN,,{'min_cluster_size': 5},-0.09716664999723434,1.5020099239633362,14.13905143737793,276.0,16492.0,0.8246,0.4546757936477661,1.1230567512627434,59.67695617675781,3508.0,0.4546757936477661
bge-base-en,none,HDBSCAN,,{'min_cluster_size': 10},-0.09658393263816833,1.5286279272838472,31.93785858154297,81.0,17386.0,0.8693,0.4302462041378021,1.147400656876639,112.51294708251953,2614.0,0.4302462041378021
bge-base-en,none,HDBSCAN,,{'min_cluster_size': 20},-0.07571221888065338,1.7519942151926882,72.47362518310547,26.0,17651.0,0.88255,0.3643434941768646,1.2265747170893706,178.1414337158203,2349.0,0.3643434941768646
bge-base-en,none,HDBSCAN,,{'min_cluster_size': 30},-0.07735051214694977,2.0417690651773466,102.36872100830078,16.0,17925.0,0.89625,0.3764530122280121,1.3158311969676761,260.764404296875,2075.0,0.3764530122280121
bge-base-en,none,HDBSCAN,,{'min_cluster_size': 50},-0.07267170399427414,2.0805368894352503,162.5017547607422,8.0,18382.0,0.9191,0.43154436349868774,1.0099764140643175,466.1476135253906,1618.0,0.43154436349868774
bge-base-en,pca,KMeans,4.0,{'n_clusters': 4},0.06542029976844788,2.9707119004309486,1300.474609375,4.0,0.0,0.0,,,,,0.06542029976844788
bge-base-en,pca,Agglomerative,4.0,{'n_clusters': 4},0.05301390215754509,3.618107808894094,1109.84228515625,4.0,0.0,0.0,,,,,0.05301390215754509
bge-base-en,pca,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.16271765530109406,0.7908359174504004,120.66195678710938,4.0,0.0,0.0,,,,,0.16271765530109406
bge-base-en,pca,GMM,4.0,{'n_components': 4},0.07920341938734055,2.78401163554592,1165.94921875,4.0,0.0,0.0,,,,,0.07920341938734055
bge-base-en,pca,KMeans,6.0,{'n_clusters': 6},0.052454762160778046,2.9708270173100106,1071.8758544921875,6.0,0.0,0.0,,,,,0.052454762160778046
bge-base-en,pca,Agglomerative,6.0,{'n_clusters': 6},0.06538887321949005,2.887165641181489,869.6480102539062,6.0,0.0,0.0,,,,,0.06538887321949005
